contestId,index,timeLimit,memoryLimit
1505,E,No Time Limit,No Memory Limit
1505,D,No Time Limit,No Memory Limit
1505,C,No Time Limit,No Memory Limit
1505,B,No Time Limit,No Memory Limit
1505,A,No Time Limit,No Memory Limit
1504,B,No Time Limit,No Memory Limit
1504,A,No Time Limit,No Memory Limit
1503,F,No Time Limit,No Memory Limit
1503,E,No Time Limit,No Memory Limit
1503,D,No Time Limit,No Memory Limit
1503,C,No Time Limit,No Memory Limit
1503,B,No Time Limit,No Memory Limit
1503,A,No Time Limit,No Memory Limit
1501,B,No Time Limit,No Memory Limit
1501,A,No Time Limit,No Memory Limit
1500,F,No Time Limit,No Memory Limit
1500,E,No Time Limit,No Memory Limit
1500,D,No Time Limit,No Memory Limit
1500,C,No Time Limit,No Memory Limit
1500,B,No Time Limit,No Memory Limit
1500,A,No Time Limit,No Memory Limit
1499,G,No Time Limit,No Memory Limit
1499,F,No Time Limit,No Memory Limit
1499,E,No Time Limit,No Memory Limit
1499,D,No Time Limit,No Memory Limit
1499,C,No Time Limit,No Memory Limit
1499,B,No Time Limit,No Memory Limit
1499,A,No Time Limit,No Memory Limit
1498,F,No Time Limit,No Memory Limit
1498,E,No Time Limit,No Memory Limit
1498,D,No Time Limit,No Memory Limit
1498,C,No Time Limit,No Memory Limit
1498,B,No Time Limit,No Memory Limit
1498,A,No Time Limit,No Memory Limit
1497,E2,No Time Limit,No Memory Limit
1497,E1,No Time Limit,No Memory Limit
1497,D,No Time Limit,No Memory Limit
1497,C2,No Time Limit,No Memory Limit
1497,C1,No Time Limit,No Memory Limit
1497,B,No Time Limit,No Memory Limit
1497,A,No Time Limit,No Memory Limit
1496,B,No Time Limit,No Memory Limit
1496,A,No Time Limit,No Memory Limit
1495,F,No Time Limit,No Memory Limit
1495,E,No Time Limit,No Memory Limit
1495,D,No Time Limit,No Memory Limit
1495,C,No Time Limit,No Memory Limit
1495,B,No Time Limit,No Memory Limit
1495,A,No Time Limit,No Memory Limit
1494,F,No Time Limit,No Memory Limit
1494,E,No Time Limit,No Memory Limit
1494,D,No Time Limit,No Memory Limit
1494,C,No Time Limit,No Memory Limit
1494,B,No Time Limit,No Memory Limit
1494,A,No Time Limit,No Memory Limit
1493,F,No Time Limit,No Memory Limit
1493,E,No Time Limit,No Memory Limit
1493,D,No Time Limit,No Memory Limit
1493,C,No Time Limit,No Memory Limit
1493,B,No Time Limit,No Memory Limit
1493,A,No Time Limit,No Memory Limit
1492,E,No Time Limit,No Memory Limit
1492,D,No Time Limit,No Memory Limit
1492,C,No Time Limit,No Memory Limit
1492,B,No Time Limit,No Memory Limit
1492,A,No Time Limit,No Memory Limit
1491,I,No Time Limit,No Memory Limit
1491,H,No Time Limit,No Memory Limit
1491,G,No Time Limit,No Memory Limit
1491,F,No Time Limit,No Memory Limit
1491,E,No Time Limit,No Memory Limit
1491,D,No Time Limit,No Memory Limit
1491,C,No Time Limit,No Memory Limit
1491,B,No Time Limit,No Memory Limit
1491,A,No Time Limit,No Memory Limit
1490,G,No Time Limit,No Memory Limit
1490,F,No Time Limit,No Memory Limit
1490,E,No Time Limit,No Memory Limit
1490,D,No Time Limit,No Memory Limit
1490,C,No Time Limit,No Memory Limit
1490,B,No Time Limit,No Memory Limit
1490,A,No Time Limit,No Memory Limit
1488,J,No Time Limit,No Memory Limit
1488,I,No Time Limit,No Memory Limit
1488,H,No Time Limit,No Memory Limit
1488,G,No Time Limit,No Memory Limit
1488,F,No Time Limit,No Memory Limit
1488,E,No Time Limit,No Memory Limit
1488,D,No Time Limit,No Memory Limit
1488,C,No Time Limit,No Memory Limit
1488,B,No Time Limit,No Memory Limit
1488,A,No Time Limit,No Memory Limit
1487,G,No Time Limit,No Memory Limit
1487,F,No Time Limit,No Memory Limit
1487,E,No Time Limit,No Memory Limit
1487,D,No Time Limit,No Memory Limit
1487,C,No Time Limit,No Memory Limit
1487,B,No Time Limit,No Memory Limit
1487,A,No Time Limit,No Memory Limit
1486,F,No Time Limit,No Memory Limit
1486,E,No Time Limit,No Memory Limit
1486,D,No Time Limit,No Memory Limit
1486,C2,No Time Limit,No Memory Limit
1486,C1,No Time Limit,No Memory Limit
1486,B,No Time Limit,No Memory Limit
1486,A,No Time Limit,No Memory Limit
1485,F,No Time Limit,No Memory Limit
1485,E,No Time Limit,No Memory Limit
1485,D,No Time Limit,No Memory Limit
1485,C,No Time Limit,No Memory Limit
1485,B,No Time Limit,No Memory Limit
1485,A,No Time Limit,No Memory Limit
1482,H,No Time Limit,No Memory Limit
1482,G,No Time Limit,No Memory Limit
1482,F,No Time Limit,No Memory Limit
1482,E,No Time Limit,No Memory Limit
1482,D,No Time Limit,No Memory Limit
1482,C,No Time Limit,No Memory Limit
1482,B,No Time Limit,No Memory Limit
1482,A,No Time Limit,No Memory Limit
1481,F,No Time Limit,No Memory Limit
1481,E,No Time Limit,No Memory Limit
1481,D,No Time Limit,No Memory Limit
1481,C,No Time Limit,No Memory Limit
1481,B,No Time Limit,No Memory Limit
1481,A,No Time Limit,No Memory Limit
1480,B,No Time Limit,No Memory Limit
1480,A,No Time Limit,No Memory Limit
1479,E,No Time Limit,No Memory Limit
1479,D,No Time Limit,No Memory Limit
1479,C,No Time Limit,No Memory Limit
1479,B2,No Time Limit,No Memory Limit
1479,B1,No Time Limit,No Memory Limit
1479,A,No Time Limit,No Memory Limit
1478,C,No Time Limit,No Memory Limit
1478,B,No Time Limit,No Memory Limit
1478,A,No Time Limit,No Memory Limit
1477,F,No Time Limit,No Memory Limit
1477,E,No Time Limit,No Memory Limit
1477,D,No Time Limit,No Memory Limit
1477,C,No Time Limit,No Memory Limit
1477,B,No Time Limit,No Memory Limit
1477,A,No Time Limit,No Memory Limit
1476,G,No Time Limit,No Memory Limit
1476,F,No Time Limit,No Memory Limit
1476,E,No Time Limit,No Memory Limit
1476,D,No Time Limit,No Memory Limit
1476,C,No Time Limit,No Memory Limit
1476,B,No Time Limit,No Memory Limit
1476,A,No Time Limit,No Memory Limit
1475,G,No Time Limit,No Memory Limit
1475,F,No Time Limit,No Memory Limit
1475,E,No Time Limit,No Memory Limit
1475,D,No Time Limit,No Memory Limit
1475,C,No Time Limit,No Memory Limit
1475,B,No Time Limit,No Memory Limit
1475,A,No Time Limit,No Memory Limit
1474,F,No Time Limit,No Memory Limit
1474,E,No Time Limit,No Memory Limit
1474,D,No Time Limit,No Memory Limit
1474,C,No Time Limit,No Memory Limit
1474,B,No Time Limit,No Memory Limit
1474,A,No Time Limit,No Memory Limit
1473,G,No Time Limit,No Memory Limit
1473,F,No Time Limit,No Memory Limit
1473,E,No Time Limit,No Memory Limit
1473,D,No Time Limit,No Memory Limit
1473,C,No Time Limit,No Memory Limit
1473,B,No Time Limit,No Memory Limit
1473,A,No Time Limit,No Memory Limit
1472,G,No Time Limit,No Memory Limit
1472,F,No Time Limit,No Memory Limit
1472,E,No Time Limit,No Memory Limit
1472,D,No Time Limit,No Memory Limit
1472,C,No Time Limit,No Memory Limit
1472,B,No Time Limit,No Memory Limit
1472,A,No Time Limit,No Memory Limit
1471,B,No Time Limit,No Memory Limit
1471,A,No Time Limit,No Memory Limit
1470,F,No Time Limit,No Memory Limit
1470,E,No Time Limit,No Memory Limit
1470,D,No Time Limit,No Memory Limit
1470,C,No Time Limit,No Memory Limit
1470,B,No Time Limit,No Memory Limit
1470,A,No Time Limit,No Memory Limit
1469,F,No Time Limit,No Memory Limit
1469,E,No Time Limit,No Memory Limit
1469,D,No Time Limit,No Memory Limit
1469,C,No Time Limit,No Memory Limit
1469,B,No Time Limit,No Memory Limit
1469,A,No Time Limit,No Memory Limit
1468,N,No Time Limit,No Memory Limit
1468,M,No Time Limit,No Memory Limit
1468,L,No Time Limit,No Memory Limit
1468,K,No Time Limit,No Memory Limit
1468,J,No Time Limit,No Memory Limit
1468,I,No Time Limit,No Memory Limit
1468,H,No Time Limit,No Memory Limit
1468,G,No Time Limit,No Memory Limit
1468,F,No Time Limit,No Memory Limit
1468,E,No Time Limit,No Memory Limit
1468,D,No Time Limit,No Memory Limit
1468,C,No Time Limit,No Memory Limit
1468,B,No Time Limit,No Memory Limit
1468,A,No Time Limit,No Memory Limit
1467,E,No Time Limit,No Memory Limit
1467,D,No Time Limit,No Memory Limit
1467,C,No Time Limit,No Memory Limit
1467,B,No Time Limit,No Memory Limit
1467,A,No Time Limit,No Memory Limit
1466,I,No Time Limit,No Memory Limit
1466,H,No Time Limit,No Memory Limit
1466,G,No Time Limit,No Memory Limit
1466,F,No Time Limit,No Memory Limit
1466,E,No Time Limit,No Memory Limit
1466,D,No Time Limit,No Memory Limit
1466,C,No Time Limit,No Memory Limit
1466,B,No Time Limit,No Memory Limit
1466,A,No Time Limit,No Memory Limit
1464,F,No Time Limit,No Memory Limit
1463,F,No Time Limit,No Memory Limit
1463,E,No Time Limit,No Memory Limit
1463,D,No Time Limit,No Memory Limit
1463,C,No Time Limit,No Memory Limit
1463,B,No Time Limit,No Memory Limit
1463,A,No Time Limit,No Memory Limit
1462,F,No Time Limit,No Memory Limit
1462,E2,No Time Limit,No Memory Limit
1462,E1,No Time Limit,No Memory Limit
1462,D,No Time Limit,No Memory Limit
1462,C,No Time Limit,No Memory Limit
1462,B,No Time Limit,No Memory Limit
1462,A,No Time Limit,No Memory Limit
1461,F,No Time Limit,No Memory Limit
1461,E,No Time Limit,No Memory Limit
1461,D,No Time Limit,No Memory Limit
1461,C,No Time Limit,No Memory Limit
1461,B,No Time Limit,No Memory Limit
1461,A,No Time Limit,No Memory Limit
1459,B,No Time Limit,No Memory Limit
1459,A,No Time Limit,No Memory Limit
1458,F,No Time Limit,No Memory Limit
1458,E,No Time Limit,No Memory Limit
1458,D,No Time Limit,No Memory Limit
1458,C,No Time Limit,No Memory Limit
1458,B,No Time Limit,No Memory Limit
1458,A,No Time Limit,No Memory Limit
1456,E,No Time Limit,No Memory Limit
1455,G,No Time Limit,No Memory Limit
1455,F,No Time Limit,No Memory Limit
1455,E,No Time Limit,No Memory Limit
1455,D,No Time Limit,No Memory Limit
1455,C,No Time Limit,No Memory Limit
1455,B,No Time Limit,No Memory Limit
1455,A,No Time Limit,No Memory Limit
1454,F,No Time Limit,No Memory Limit
1454,E,No Time Limit,No Memory Limit
1454,D,No Time Limit,No Memory Limit
1454,C,No Time Limit,No Memory Limit
1454,B,No Time Limit,No Memory Limit
1454,A,No Time Limit,No Memory Limit
1453,F,No Time Limit,No Memory Limit
1453,E,No Time Limit,No Memory Limit
1453,D,No Time Limit,No Memory Limit
1453,C,No Time Limit,No Memory Limit
1453,B,No Time Limit,No Memory Limit
1453,A,No Time Limit,No Memory Limit
1452,G,No Time Limit,No Memory Limit
1452,F,No Time Limit,No Memory Limit
1452,E,No Time Limit,No Memory Limit
1452,D,No Time Limit,No Memory Limit
1452,C,No Time Limit,No Memory Limit
1452,B,No Time Limit,No Memory Limit
1452,A,No Time Limit,No Memory Limit
1451,F,No Time Limit,No Memory Limit
1451,E2,No Time Limit,No Memory Limit
1451,E1,No Time Limit,No Memory Limit
1451,D,No Time Limit,No Memory Limit
1451,C,No Time Limit,No Memory Limit
1451,B,No Time Limit,No Memory Limit
1451,A,No Time Limit,No Memory Limit
1450,H2,No Time Limit,No Memory Limit
1450,H1,No Time Limit,No Memory Limit
1450,G,No Time Limit,No Memory Limit
1450,F,No Time Limit,No Memory Limit
1450,E,No Time Limit,No Memory Limit
1450,D,No Time Limit,No Memory Limit
1450,C2,No Time Limit,No Memory Limit
1450,C1,No Time Limit,No Memory Limit
1450,B,No Time Limit,No Memory Limit
1450,A,No Time Limit,No Memory Limit
1447,B,No Time Limit,No Memory Limit
1447,A,No Time Limit,No Memory Limit
1446,F,No Time Limit,No Memory Limit
1446,E,No Time Limit,No Memory Limit
1446,D2,No Time Limit,No Memory Limit
1446,D1,No Time Limit,No Memory Limit
1446,C,No Time Limit,No Memory Limit
1446,B,No Time Limit,No Memory Limit
1446,A,No Time Limit,No Memory Limit
1445,B,No Time Limit,No Memory Limit
1445,A,No Time Limit,No Memory Limit
1444,E,No Time Limit,No Memory Limit
1444,D,No Time Limit,No Memory Limit
1444,C,No Time Limit,No Memory Limit
1444,B,No Time Limit,No Memory Limit
1444,A,No Time Limit,No Memory Limit
1443,E,No Time Limit,No Memory Limit
1443,C,No Time Limit,No Memory Limit
1443,B,No Time Limit,No Memory Limit
1443,A,No Time Limit,No Memory Limit
1442,F,No Time Limit,No Memory Limit
1442,E,No Time Limit,No Memory Limit
1442,D,No Time Limit,No Memory Limit
1442,C,No Time Limit,No Memory Limit
1442,B,No Time Limit,No Memory Limit
1442,A,No Time Limit,No Memory Limit
1440,B,No Time Limit,No Memory Limit
1440,A,No Time Limit,No Memory Limit
1439,E,No Time Limit,No Memory Limit
1439,D,No Time Limit,No Memory Limit
1439,C,No Time Limit,No Memory Limit
1439,B,No Time Limit,No Memory Limit
1439,A2,No Time Limit,No Memory Limit
1439,A1,No Time Limit,No Memory Limit
1438,F,No Time Limit,No Memory Limit
1438,E,No Time Limit,No Memory Limit
1438,D,No Time Limit,No Memory Limit
1438,C,No Time Limit,No Memory Limit
1438,B,No Time Limit,No Memory Limit
1438,A,No Time Limit,No Memory Limit
1437,G,No Time Limit,No Memory Limit
1437,F,No Time Limit,No Memory Limit
1437,E,No Time Limit,No Memory Limit
1437,D,No Time Limit,No Memory Limit
1437,C,No Time Limit,No Memory Limit
1437,B,No Time Limit,No Memory Limit
1437,A,No Time Limit,No Memory Limit
1436,F,No Time Limit,No Memory Limit
1436,E,No Time Limit,No Memory Limit
1436,D,No Time Limit,No Memory Limit
1436,C,No Time Limit,No Memory Limit
1436,B,No Time Limit,No Memory Limit
1436,A,No Time Limit,No Memory Limit
1434,E,No Time Limit,No Memory Limit
1433,G,No Time Limit,No Memory Limit
1433,F,No Time Limit,No Memory Limit
1433,E,No Time Limit,No Memory Limit
1433,D,No Time Limit,No Memory Limit
1433,C,No Time Limit,No Memory Limit
1433,B,No Time Limit,No Memory Limit
1433,A,No Time Limit,No Memory Limit
1431,J,No Time Limit,No Memory Limit
1431,I,No Time Limit,No Memory Limit
1431,H,No Time Limit,No Memory Limit
1431,G,No Time Limit,No Memory Limit
1431,F,No Time Limit,No Memory Limit
1431,E,No Time Limit,No Memory Limit
1431,D,No Time Limit,No Memory Limit
1431,C,No Time Limit,No Memory Limit
1431,B,No Time Limit,No Memory Limit
1431,A,No Time Limit,No Memory Limit
1430,G,No Time Limit,No Memory Limit
1430,F,No Time Limit,No Memory Limit
1430,E,No Time Limit,No Memory Limit
1430,D,No Time Limit,No Memory Limit
1430,C,No Time Limit,No Memory Limit
1430,B,No Time Limit,No Memory Limit
1430,A,No Time Limit,No Memory Limit
1428,H,No Time Limit,No Memory Limit
1428,G2,No Time Limit,No Memory Limit
1428,G1,No Time Limit,No Memory Limit
1428,F,No Time Limit,No Memory Limit
1428,E,No Time Limit,No Memory Limit
1428,D,No Time Limit,No Memory Limit
1428,C,No Time Limit,No Memory Limit
1428,B,No Time Limit,No Memory Limit
1428,A,No Time Limit,No Memory Limit
1427,H,No Time Limit,No Memory Limit
1427,G,No Time Limit,No Memory Limit
1427,F,No Time Limit,No Memory Limit
1427,E,No Time Limit,No Memory Limit
1427,D,No Time Limit,No Memory Limit
1427,C,No Time Limit,No Memory Limit
1427,B,No Time Limit,No Memory Limit
1427,A,No Time Limit,No Memory Limit
1426,F,No Time Limit,No Memory Limit
1426,E,No Time Limit,No Memory Limit
1426,D,No Time Limit,No Memory Limit
1426,C,No Time Limit,No Memory Limit
1426,B,No Time Limit,No Memory Limit
1426,A,No Time Limit,No Memory Limit
1425,I,No Time Limit,No Memory Limit
1425,H,No Time Limit,No Memory Limit
1425,F,No Time Limit,No Memory Limit
1425,E,No Time Limit,No Memory Limit
1425,D,No Time Limit,No Memory Limit
1425,C,No Time Limit,No Memory Limit
1425,B,No Time Limit,No Memory Limit
1425,A,No Time Limit,No Memory Limit
1424,M,No Time Limit,No Memory Limit
1424,G,No Time Limit,No Memory Limit
1423,N,No Time Limit,No Memory Limit
1423,M,No Time Limit,No Memory Limit
1423,L,No Time Limit,No Memory Limit
1423,K,No Time Limit,No Memory Limit
1423,J,No Time Limit,No Memory Limit
1423,I,No Time Limit,No Memory Limit
1423,H,No Time Limit,No Memory Limit
1423,G,No Time Limit,No Memory Limit
1423,F,No Time Limit,No Memory Limit
1423,E,No Time Limit,No Memory Limit
1423,D,No Time Limit,No Memory Limit
1423,C,No Time Limit,No Memory Limit
1423,B,No Time Limit,No Memory Limit
1423,A,No Time Limit,No Memory Limit
1422,F,No Time Limit,No Memory Limit
1422,E,No Time Limit,No Memory Limit
1422,D,No Time Limit,No Memory Limit
1422,C,No Time Limit,No Memory Limit
1422,B,No Time Limit,No Memory Limit
1422,A,No Time Limit,No Memory Limit
1421,E,No Time Limit,No Memory Limit
1421,D,No Time Limit,No Memory Limit
1421,C,No Time Limit,No Memory Limit
1421,B,No Time Limit,No Memory Limit
1421,A,No Time Limit,No Memory Limit
1420,E,No Time Limit,No Memory Limit
1420,D,No Time Limit,No Memory Limit
1420,C2,No Time Limit,No Memory Limit
1420,C1,No Time Limit,No Memory Limit
1420,B,No Time Limit,No Memory Limit
1420,A,No Time Limit,No Memory Limit
1419,F,No Time Limit,No Memory Limit
1419,E,No Time Limit,No Memory Limit
1419,D2,No Time Limit,No Memory Limit
1419,D1,No Time Limit,No Memory Limit
1419,C,No Time Limit,No Memory Limit
1419,B,No Time Limit,No Memory Limit
1419,A,No Time Limit,No Memory Limit
1418,G,No Time Limit,No Memory Limit
1418,F,No Time Limit,No Memory Limit
1418,E,No Time Limit,No Memory Limit
1418,D,No Time Limit,No Memory Limit
1418,C,No Time Limit,No Memory Limit
1418,B,No Time Limit,No Memory Limit
1418,A,No Time Limit,No Memory Limit
1417,B,No Time Limit,No Memory Limit
1417,A,No Time Limit,No Memory Limit
1416,F,No Time Limit,No Memory Limit
1416,E,No Time Limit,No Memory Limit
1416,D,No Time Limit,No Memory Limit
1416,C,No Time Limit,No Memory Limit
1416,B,No Time Limit,No Memory Limit
1416,A,No Time Limit,No Memory Limit
1415,F,No Time Limit,No Memory Limit
1415,E,No Time Limit,No Memory Limit
1415,D,No Time Limit,No Memory Limit
1415,C,No Time Limit,No Memory Limit
1415,B,No Time Limit,No Memory Limit
1415,A,No Time Limit,No Memory Limit
1413,F,No Time Limit,No Memory Limit
1413,E,No Time Limit,No Memory Limit
1413,D,No Time Limit,No Memory Limit
1413,C,No Time Limit,No Memory Limit
1413,B,No Time Limit,No Memory Limit
1413,A,No Time Limit,No Memory Limit
1411,G,No Time Limit,No Memory Limit
1411,F,No Time Limit,No Memory Limit
1411,E,No Time Limit,No Memory Limit
1411,D,No Time Limit,No Memory Limit
1411,C,No Time Limit,No Memory Limit
1411,B,No Time Limit,No Memory Limit
1411,A,No Time Limit,No Memory Limit
1409,F,No Time Limit,No Memory Limit
1409,E,No Time Limit,No Memory Limit
1409,D,No Time Limit,No Memory Limit
1409,C,No Time Limit,No Memory Limit
1409,B,No Time Limit,No Memory Limit
1409,A,No Time Limit,No Memory Limit
1408,I,No Time Limit,No Memory Limit
1408,H,No Time Limit,No Memory Limit
1408,G,No Time Limit,No Memory Limit
1408,F,No Time Limit,No Memory Limit
1408,E,No Time Limit,No Memory Limit
1408,D,No Time Limit,No Memory Limit
